document,label
Basware는 SAP 4.5부터 모든 SAP 버전을 완벽하게 지원합니다.,2
"쇠고기 수입은 2006년에 비해 약간 감소한 1,400만 킬로였다.",2
블루윈 시큐리티는 매월 구독이 가능하다.,2
"보디 ES 보스토크는 또한 전력 판매 회사 모스네르기오스바디 (RTS : MSSB) (50.9%), 알타이네르기 (100%), 사라토베네르고 (RTS : SARE) 바디 (48.36%), 탐보브 전력 판매 회사 (RTS : 49B)의 지분을 소유하고 있다.",2
팀 모란 셀룰러 휴대폰 대기업 노키아가 시카고의 디지털 지도 공급업체인 나브텍에 81억 달러를 제안하고 있다.,2
자본기준 및 자본적정성 측정은 바젤 II에 따른 접근법에 기초한다.,2
2005년 6월에 폐쇄된 캡맨의 첫 번째 부동산 펀드는 헬싱키 메트로폴리탄 지역의 상업용 부동산에 투자했다.,2
카르도나는 차의 속도를 늦추고 방향을 돌려 교차로로 돌아와 911에 신고했다.,2
"카고텍의 브랜드인 Hiab, Kalmar, MacGregor는 해당 분야의 글로벌 시장 선도업체로, 화물이 이동 중인 육지와 해상에서 모두 솔루션을 사용하고 있다.",2
"Cencorp은 생산 자동화를 위한 표준 제품의 개발, 제조 및 마케팅에 초점을 맞출 것이다.",2
설계의 애즈-빌트(As-Built) 모델에 대한 변경 사항은 철강 및 GRC 제작 공정에 적용되도록 하청업체에 전달되었다.,2
코헨앤스티어스 주식회사 : 주식회사 주식 534530주는 주식자본 및 의결권의 4.985%에 해당한다.,2
com과 사진 촬영을 통해서도 가능합니다.,2
"보고서에서 평가된 기업에는 알라딘, CA, F-Secure, 카스퍼스키, 마샬, McAfee, 마이크로소프트, 팬더, 프루프포인트, 소포스, 시만텍, 트렌드 마이크로, 텀블위드, 웹센스 등이 있다.",2
"Connectivity Services에는 종이 송장을 전자 형식으로 전송하는 아웃소싱된 Scan and Capture가 포함되며, Basware Business Transactions Service는 고객이 전자 형식으로 송장을 송부할 수 있도록 지원합니다.",2
소비는 약 2% 증가할 것으로 예측된다.,0
"국가 :, 핀란드 부문 : 건설-부동산 대상 : 포홀란 디자인-탈로 오이 구매자 : 캡맨 벤더 : USD 단위 루키그룹 오이딜 규모 : 102.6m 타입 : 분할현황 : 합의됨",2
"국가 :, 스위스 부문 : 의약품 대상 : 시노시아 치료제 보유 AG 바이어 : 바이오티 치료제 코퍼딜 규모 : USD : 129.4m 타입 : 기업 인수금융 : 전주식 현황 : 폐쇄",2
국가 :; 독일부문 : 건설-부동산 : 기계-공학대상 : Caverion GmbH 구매자 : YIT Oyj Deal in USD : 90.3m 타입 : 기업 인수현황 : 합의,2
크라모는 건설기계·장비 렌털 및 렌털 관련 서비스를 전문으로 하는 서비스 업체로 모듈형 공간 렌털 및 판매도 전문으로 한다.,2
2009년 11월 20일 신용거래 - 핀란드의 유리 기술 회사인 Glaston Oyj Abp (HEL : GLA1V)는 오늘 핵심 은행들과 74m 유로 회전 신용거래 계약을 체결했다고 발표했다.,0
"스테판은 CS카봇이 생산량의 55%를 굿이어, 브리지스톤, 미슐랭 폴란드 공장과 이 회사 파리 물류센터를 통해 독일 미슐랭이나 이탈리아 피렐리 등에 주로 수출하고 있다고 밝혔다.",2
현재 이 공장은 풀가동 중이다.,2
단스케은행은 350만명의 고객이 있는 덴마크 최대 은행이다.,2
결정은 가능한 한 빨리 내려져야 한다.,2
Outotec을 통한 배송은 30개월에 걸쳐 진행될 예정입니다.,2
"노키아 1112, 노키아 2310, 노키아 2610의 배송은 2006년 2분기에 시작될 예정이다.",2
배송은 2011년 하반기에 완료 예정입니다.,2
"덴보쉬에 본사를 둔 톰톰은 유럽 최대의 자동차 내비게이션 장치 제조업체이며, 케이맨 제도에 기반을 둔 가민은 미국과 전체적으로는 규모가 더 크다.",2
이러한 프로젝트는 시장 상황에 따라 완공 후 1년에서 3년 후에 판매됩니다.,2
피르카 맥주 덕분에 이살미의 올비 양조장은 24시간 7일 근무제로 전환되고 있다.,2
시 당국의 허가를 받은 집회가 진행되는 동안 영사관 직원이 노동자들에게 나와 이야기를 나누고 편지를 받아갔다.,2
이포레가 중국에 전기차(EV) 사업 회사를 설립하기로 했다.,2
엘코텍 둥관은 1999년 중국 둥관성 난청구에 설립됐으며 아시아태평양 지역에 위치한 엘코텍의 4권 제조 공장 중 하나다.,2
전기 소비량은 주파수가 높을수록 증가한다.,2
엘리사는 핀란드의 Poyry Telecom Oy에 탈린 외에 에스토니아의 가장 큰 도시들의 수신에 대한 연구를 의뢰했다.,2
다른 곳에서는 이전보다 더 발전된 포장을 지향하는 경향이 있다.,2
장비는 핀란드 홀롤라에 있는 Vahto의 작업장에서 생산될 예정이며 2009년 1/4분기 동안 선적될 예정입니다.,2
"에리이카 S+derderstr+mm은 비즈니스 그룹 컨트롤러 역할, 노키아 지멘스 네트웍스 기업 컨트롤러 직책을 포함하여 노키아 네트웍스에서 재무 및 관리 업무를 수행했다.",2
Etteplan은 Borl+Enge에서 최소 20명의 직원을 고용하는 것을 목표로 한다.,0
사료업체 수오멘레후와 라이시오는 GMO 사료를 수입하지 않는다.,2
"재정적, 전략적, 운영적 요소가 고려된다.",2
재정적인 세부사항은 공개되지 않았다.,2
재정적인 세부사항은 공개되지 않았다.,2
금융 조건은 공개되지 않았다.,2
금융 조건은 공개되지 않았다.,2
핀란드의 테크노폴리스는 상트페테르부르크의 하천에 테크노파크의 첫 번째 구간을 가져올 계획이다. 테크노폴리스의 카리 미코넨 부회장은 헬싱키에서 기자들에게 2008년 말 상트페테르부르크에서 말했다.,2
핀란드 소재 기업 L+에넨테흐타트와 라이시오가 러시아 북서부에서 현지 동물사료 사업과 사료 생산을 시작하기 위해 설립한 합작법인 ZAO스칸딕사료를 해산하기로 했다.,2
핀란드의 화물 처리 솔루션 회사인 카고텍 오이는 2008년 6월 17일 뉴질랜드의 화물 유통업체 제프로 테일게이트를 비공개 금액에 인수할 것이라고 발표했다.,2
핀란드 투자 그룹 네오마르카 오이(Neomarkka Oyj)는 오늘 특수 셀룰로스 섬유 사업에 대한 투자 선택권에 대한 협상의 일환으로 쿠이투핀란드(Kuitu Finland Ltd)의 옛 생산 시설을 인수할 것이라고 밝혔다.,2
"핀란드 투자자인 스캔필 오이(Scanfil Oyj, SCF1V)는 지난 금요일 노르웨이의 계약 전자제품 제조업체 키트론 ASA(OSL : KIT)의 주식 5700만주를 1억4390만엔(미화 24.4m-EUR 18.1m)에 매수했다고 밝혔다.",2
핀란드의 플라스틱 파이프 제조업체 오노르는 아일랜드와 영국의 인프라 사업을 사모펀드 회사인 3i에 매각한다.,2
"핀란드 부동산 투자자인 스폰다는 스웨덴 은행과 100mln 유로, 5년 만기 5mln 신용대출, OKO 은행과 50mln 유로, 7년 만기 50mln 유로에 합의했다고 밝혔다.",2
핀란드 출판사 알마 미디어(Alma Media)는 지난 8월 19일부터 시작된 미디어 그룹 탈렌툼(TTM1V)의 의무 입찰을 11월 16일까지 연장하기로 결정했다고 밝혔다.,2
핀라인스는 이번 계약이 핵심 사업에 집중하기 위한 전략의 일환이라고 말했다.,2
이동 후에도 NewPage의 Stora Enso 홀딩은 변경되지 않습니다.,2
"외식 및 소비재 시장은 33개국의 54개 제조 단위와 여러 영업소에서 약 13,000명이 서비스를 제공하고 있다.",2
스톡옵션을 통해 가입한 신주에 대해서는 모든 주주권이 매매대장에 등록된 날부터 개시된다.,2
포르툼은 앞서 발표한 대로 향후 4~5년 내 연간 자본 지출이 8~12억 유로 범위에 이를 것으로 예상하고 있다.,2
포르툼은 TGK-10의 유일한 소유주가 되기 위해 2.7억 유로에 달하는 비용을 지출할 계획이었다.,2
포르툼은 현재 바르샤바 증권거래소에서 상장폐지를 계획하고 있는 회사 내 주식자본 90.2pct와 의결권 94.4pct를 보유하고 있다.,2
"1985년에 설립된 콰트로콘의 고객층은 공공 부문 건설업자, 중앙 무역 회사, 주요 건설 회사들로 구성되어 있다.",2
"2008년 5월 16일 비즈니스 라인에서 5월 15일, Nokia의 두 주요 공급업체인 Aspocomp와 Wintek는 첸나이에서 서쪽으로 45km 떨어진 Sriperumbudur에 있는 Nokia Telecom Park에서 3개월 이내에 운영을 시작할 예정입니다.",2
"F-Secure Internet Security 2010은 웹 서핑, 온라인 뱅킹 및 쇼핑, 전자 메일 및 기타 온라인 활동을 위한 보안 서비스입니다.",2
"F-Secure는 다음과 같이 보고했다: - 2008년 상반기는 개인, 회사 및 조직에 대한 표적 악성 프로그램 공격이 증가하고 있다.",2
"또한, 노바토르 핀란드 Oy는 2008년 5월 23일부터 5월 26일까지 OMX 시장의 기초가 되는 동일한 양의 주식을 직접 보유하기로 증권 대여 계약을 체결하였다.",0
기어는 2004년의 67%에 비해 43%였다.,2
핀란드 탐페레에 본사를 둔 Glaston은 성장하고 있는 국제적인 유리 기술 회사입니다.,0
글래스톤의 자체 유리 가공 회사인 탐글라스 유리 가공은 고품질의 안전 유리 제품을 제조하는 업체로 핀란드에서 운영되고 있다.,2
글래스톤의 자체 유리 가공 회사인 탐글라스 유리 가공은 핀란드에서 운영되는 고품질 안전 유리 제품 제조업체이다.,2
"Global Markets Direct의 Pohjola Bank plc - Financial Analysis Review는 Pohjola Bank plc의 심층적인 비즈니스, 재무 분석입니다.",2
GSK는 2008년 11월 다트포드에 있는 사업장을 폐쇄할 것이라고 발표했다.,1
그는 브리티시컬럼비아주와 앨버타주의 공인회계사이자 워싱턴주의 공인회계사이다.,2
1997년 라우타키르자에 입사해 4대 사업 분야 중 하나를 이끌었으며 2001년 사장 겸 CEO로 취임했다.,2
2008년 3월 26일자 릴리스 헤드라인에는 아카시아 자회사가 F-Secure와 규칙 기반 모니터링 기술에 대한 합의 계약을 체결했습니다(F-Secure에 아카시아 기술 라이센스 규칙 기반 모니터링 기술).,2
"핀란드 헬싱키, 2009년 9월 18일 (GLOBE NEWSWIRE ) -- Ixonos Plc는 이바이스킬라에 있는 Ixonos의 사이트와 관련하여 회사의 스마트폰 R&D 서비스를 확장하고 새로운 차세대 스마트폰 디자인 사업부를 설립한다.",0
헬싱키 2010년 5월 19일 - 핀란드 회사인 Leminkainen Oyj (HEL : LEM1S)는 재정 세부 사항을 공개하지 않고 헬싱키 시내 Toolonlahti에 사무실 건물을 지을 것이라고 오늘 밝혔다.,2
헬싱키(Thomson Financial) - M-real은 키로오이로부터 약 13mln유로에 핀란드 키로스코스키에 50MW 규모의 천연가스 발전소와 토지를 매입할 수 있는 옵션을 행사할 것이라고 밝혔다.,0
현재 그녀의 직책은 슈톡만의 국제 백화점 이사이다.,2
"혼카라켄은 또 어제 B시리즈 주식 88,500주를 주당 2.9유로에 주요 직원들에게 매각하기로 결정했다.",2
"혼카라켄은 또 어제 B시리즈 주식 88,500주를 주요 직원들에게 주당 2.90유로에 매각하기로 결정했다.",2
필요한 경우 페리 연결 및 호텔에 대한 추가 정보도 제공합니다.,2
현재 모론과 비팅을 관리하고 있는 이고르와 올레크 얀코프가 일단 지분 25%를 보유하게 된다.,2
이 프로젝트의 시행은 핀란드 회사인 YIT가 투자 펀드인 에블리 부동산 투자 러시아(EPI)와 함께 수행할 것이다.,2
2007년 Talentum은 2007년 4월 27일 금요일에 1분기(1~3월) - 2007년 7월 20일 금요일에 2분기(4~6월) - 2007년 10월 26일 금요일에 3분기(7~9월) 중간 보고서를 공개할 예정이다.,2
10월 28일 발표에서 피브는 두 사업이 클리프톤과 스톡홀름 엔트레프레나드라는 브랜드로 계속 진행될 것이라고 말했다.,2
"또한 추후 공고가 있을 때까지 29명의 직원을 추가로 해고할 수 있으며, 필요한 경우 전체 직원을 단기간 동안 해고할 수 있다.",1
또한 계약은 폴럼의 유출물 처리 공장의 변경을 포함한다.,2
추가로 이번 계약에는 마리티엄푸드 AS가 향후 Sandanger AS에 대한 보유 비중을 51%까지 높일 수 있는 콜옵션도 포함되어 있다.,0
이번 계약과 관련해 디지아는 노키아 출신 19명을 오슬로와 미국 실리콘밸리에서 고용할 예정이다.,2
현재 그의 자리에서 맨티는 1996년부터 일했다.,2
"이 그룹의 최근 재무 결과에 따르면, 2006년 9월까지 포텀은 39.3 TWh의 전기를 생산했는데, 2005년 같은 기간의 38.0 TWh와 비교된다.",2
2010년 1/4분기 재무제표에 티쿠릴라는 영업이 중단된 것으로 보고되었다.,2
오케이오뱅크는 2006년 4분기 은행투자서비스의 운영환경이 2006년 1~9월과 비슷한 수준을 유지할 것으로 전망했다.,2
그동안 CEO의 임무는 서포 란타카리 아우토텍 부사장이 맡게 된다.,2
소결공장에서는 석회암과 코크스바람을 철광석 농축액과 섞어 덩어리로 만들거나 소결시켜 용광로에서 제철 원료로 사용한다.,2
이렇게 해서 업계의 출발점이 소비자들의 요구였다.,2
총 3000대 이상의 감시 카메라가 다양한 요구에 따라 처리되고 관리될 것이라고 회사측은 말했다.,2
"그룹 제품의 60%가 폴란드와 발트해 국가들에서 만들어지기 때문에, 물량면에서 볼 때, 그 초점은 이미 핀란드 밖에 있다.",2
"핀란드 오울루에 본사를 둔 인셉티브는 핀란드, 에스토니아, 인도에 약 750명의 직원을 두고 있는 전자제품 제조업체이다.",2
불능계약제조()는 핀란드의 불능기업의 자회사이다.,2
카테고리별 회사 및 브랜드 공유 데이터와 유통 채널 데이터를 포함합니다.,2
"Nokia의 Intellisync Wireless Email은 사무실 밖에 있는 동안 사용자를 이메일, 캘린더, 연락처, 메모 및 작업 목록으로 연결하는 모든 기능을 갖춘 무선 이메일 솔루션입니다.",2
투자 관리 및 투자자문 서비스는 회사의 유일한 사업 라인입니다.,2
투자는 공개되지 않는다.,2
ISMS는 재무 결과를 공개하지 않고 있다고 이 신문은 전했다.,2
"또한 2001년 바흐토가 제공한 신발 프레스 서비스뿐만 아니라 새로운 장비 설치, 교육 및 시동 서비스도 포함된다.",2
"현재 약 750명의 직원을 고용하고 있으며, 2007년 말까지 직원 수가 1,000명에 이를 것으로 예상하고 있다.",0
그녀가 자문역할을 맡게 될 것이라는 것이 회사의 이사회와 합의되었다.,2
또한 CapMan 경영진의 지원을 받는 CapMan 이사회에 자리를 잡는 과정에 있습니다.,2
AC 닐슨의 2008년 자료에 따르면 이 회사는 에스토니아에서 두 번째로 큰 육류 가공 회사이다.,2
"핀란드와 해외에서 각각 15.7%, 24.8% 증가한 700만 유로와 420만 유로로 러시아의 40% 성장에 힘입었다.",0
"연간 용량은 약 10,000 MW이다.",2
글라스톤 테크놀로지스의 주요 사업 분야인 글라스 기계 그룹은 유리 가공 기계 분야의 글로벌 시장 선두주자이다.,0
AC 닐슨의 2008년 자료에 따르면 그것의 시장 점유율은 6퍼센트이다.,2
"제품 포트폴리오는 수확기, 포워더, 수확기 헤드, 크레인 및 적재기로 구성됩니다.",2
재니스 아르비단스 YIT 셀트니치바 최고경영자(CEO)는 회사가 주택과 부동산 개발 시장에 집중하고 있다고 말했다.,2
그러나 일자리는 핀란드에서 이전되지 않을 것이다.,0
공동조달은 이후 발트해 국가 공장으로 확대될 예정이다.,2
"Jon Risfelt는 이전에 유럽, Ericsson, SAS, 아메리칸 익스프레스 카드 및 여행 부문과 Nyman & Schultz(최고경영자), Vodafone Swedwin(최고경영자), Gambro Repal Products(최고경영자)에서 운영 임원직을 역임했습니다.",2
"칼레바 쿠스타누스 오이(기업 ID 0187274-0)는 2009년 8월 10일 알마 미디어 주식 4,458,000주를 취득했다.",2
카르피넨은 핀란드 시장에서 통합 추세가 지속될 것으로 예상했다.,2
카우핑은 2007년에 인쇄 용지의 가격이 크게 오를 것으로 예측했다.,0
케미라의 주가는 16.66달러에 마감되었다.,2
KESKO FOOD LTD PRESS RELEASE 04.01.26 AT 13.00 Kesko Food Ltd는 100개의 새로운 K-Food 소매점을 모집하기 위한 주요 TV 캠페인을 시작하고 있습니다.,0
Kirsi Rantanen은 이전에 HK Ruokatalo의 가금류 사업의 개발 이사였습니다.,2
"Koduextra는 핀란드 비식품 센터 KY, 루카스 OY, 스캔투카 OY가 운영하는 11개의 소매 체인을 운영하고 있다.",2
"코프의 시장 점유율은 23.4%, 카르후는 21.4%였다.",2
L+에넨테하트의 푸드 사업부는 아페티 냉동식품과 잼스와 아페티 피쉬의 두 가지 전략 사업부로 재편되었다.,2
지난해에는 부동산 개발회사인 리얼프로직티오이를 인수해 캡맨의 부동산 활동을 조언하기도 했다.,2
이후 약 150채의 핀란드제 주택이 이 지역에 지어질 예정이다.,2
레밍크+아이넨은 1920년에 지붕을 씌우는 펠트 제조를 시작했고 1930년대에 아스팔트를 생산하기 시작했다.,2
바이오히트의 다른 모든 기계식 피펫터와 마찬가지로 프롤라인 플러스도 CE-IVD 마크가 부착되어 있으며 3년 보증이 제공됩니다.,2
런던 (AFX) &shy; 테스트 및 검사 회사인 인터텍 그룹 PLC는 자사의 상업 및 전기 부문이 핀란드 소재 회사인 Natlabs Oy를 Eteplan Oyj로부터 현금 1.3mln유로에 인수했다고 밝혔다.,2
라우드아이는 2.56달러 오른 4.33달러 노키아에 10센트 내린 19.46달러에 노키아를 6000만달러에 인수했다.,2
(대변인은 WWD에 옷과 집 장식이 50대 50으로 혼합될 것으로 예상한다고 말했습니다. ),2
(ADP 뉴스) - 2008년 12월 11일 - 핀란드의 전력 공급 솔루션 공급업체인 Efore Oyj (OMX : EFO1V)는 헬싱키 공과대학교에 기술 연구 및 개발 연구소를 열었다고 어제 밝혔다.,2
(ADP News ) - 2008년 11월 3일 - 핀란드 화물 처리 시스템 및 서비스 회사 Cargotec Oyj (OMX : CGCBV)는 이탈리아 핸드리로부터 이탈리아 서비스 회사 CVS Technoports Srl 및 CVS Service Srl의 지분 80%를 인수했다고 오늘 밝혔다.,0
"(ADP news) - 2009년 11월 9일 - 스웨덴 국영 약국 독점기업인 Apoteket AB, t의 구조조정 일환으로 판매되는 모든 약국 상점을 합쳐서 59억 크로네(USD854m-EUR 571.8m)에 4개 회사가 구매하기로 합의했다.",0
(인수금액은 공개되지 않았습니다. ),2
"루나는 6언더파 207타로 스페인 베아트리즈 레카리, 독일 마르티나 에벌에 이어 5위를 차지했고 웨일스 선수 베키 브루어튼은 71타를 친 뒤 3언더파 210타로 공동 7위에 올랐다.",2
"매기 램지와 오리건주와 워싱턴주의 가이드들, 낚시꾼들, 그리고 그의 빈번한 세미나에 몰려든 수천 명의 다른 사람들의 기다림은 거의 끝나가고 있다.",2
블룸버그에따르면 마라톤은 현재 PLX의 지분 4.6%를 보유하고 있다.,2
시장 데이터와 분석은 1차 및 2차 연구에서 도출된다.,2
"2010년 5월 29일(CompaniesandMarkets.com, Newstex ) -- 이 보고서는 핀란드의 육류, 생선 및 가금류 시장에 대한 주요 데이터와 정보를 제공합니다.",2
"한편 알파는 알티모를 통해 메가폰의 지분 25.1%, 쿠쿠로바 홀딩의 지분 18.5%를 통해 투르크셀의 4.99%를 소유하고 있다.",2
"메르카토르는 슬로베니아와 남동유럽의 다른 시장에서의 물류, 소매 및 도매 업무에 이 소프트웨어를 사용할 것이다.",2
"Metso Foundrys Jyvaskyla, Inc.는 핀란드 Jyvaskyla에서 일시 해고와 인원 감축에 대한 인사 협상을 시작할 것이다.",1
Metso Foundrys Jyvaskyla Oy는 2008년 9월 30일까지 이 라인의 생산을 중단할 것이라고 밝혔다.,2
Metso Foundrys Jyvaskyla Oy는 2008년 9월 30일까지 이 라인의 생산을 중단할 예정입니다.,2
멧소 오이지는 핀란드 남부 노키아에 있는 자사의 스프레더롤 제조 사업과 관련 자산을 핀보우 오이라는 이름으로 사업을 운영할 핀란드 투자자들에게 매각했다고 밝혔다.,2
마이크로소프트는 또한 지난 주 윈도우 7 운영체제 베타 버전을 위한 첫 패치를 발표했다.,2
"계약에는 50,000톤 이상의 아스팔트 혼합물이 사용될 것이다.",2
M-real은 핀란드 제지업체 Metsaliitto 그룹의 일부로서 2010년 8월 5일 12:00 EET에 2분기 보고서를 발표할 예정이다.,2
M-real은 2009년 8월 27일 오후 3시 15분에 M-real로부터 1억 9천만 유로를 현금으로 지불받았으며 2008년 말에 그래픽 페이퍼 사업을 사피 리미티드에 매각했다.,2
N +1 그룹은 마감 시 거래 가격의 16.5m 유로를 지불하고 2012년에 나머지 금액을 지불합니다.,2
ND = 공개되지 않음.,2
현재 두 회사 모두 유전자 조작 콩을 사용하고 있지 않다.,2
네스티 오일은 2008년 10월 24일 금요일 오전 9시(EET)에 2008년 3분기 결과를 발표할 예정이다.,2
새로운 Novator 제품은 수출하기로 되어 있습니다.,2
9월에 비해 10월 미디어 활동의 변화는 보이지 않았다.,2
현재 발행된 자사주나 기존 자사주를 YA글로벌에 매각하는 것에 대한 결정은 아직 내려지지 않았다.,2
재정적인 세부사항은 공개되지 않았다.,2
다른 ev3 장치는 이 작업에 포함되지 않았습니다.,2
노키아도 새로운 회사의 제품 포트폴리오에 대해 협상 중이다.,2
앞서 발표된 바에 따르면 노르데아 판키 수오미 오이즈는 알마 미디어 코퍼레이션의 주식에 대해 전진계약을 했다.,2
노르데아의 한스 달보르 이사장은 2011년 연례 총회에서 재선에 나서지 않겠다고 지명위원회에 통보했다.,2
빚이 있는 30대 부부에게도 노르데아가 가장 저렴했다.,2
노르딕 비즈니스 보고서-2006년 1월 17일-에포어 플럭스는 에스토니아에 새로운 공장을 설립한다 - _ 1998-2006년 M2 Communications LTD 핀란드 전력 전자 제조업체 에포어 플럭은 화요일 (1월 17일) 에스토니아 파르누에 새로운 공장을 설립한다고 발표했다.,2
노르트슈테르난은 2007년 9월 약 한 달 안에 이 제안을 할 것이다.,2
이번 계약 건수는 두 건입니다.,2
옥메틱은 태양 결정의 계약 제조를 위해 용광로를 사용해 왔다.,2
옥메틱은 주문 장부를 바탕으로 2010년 재무 전망을 수정했다.,2
반면에 몬테비데오는 이 지역에서 두 개의 제분소가 일하게 되면 일자리가 창출될 것이라고 말했다.,0
"수요일에 그는 정부가 2개의 원자로에 대한 허가를 제안할 것이라고 발표했다. 하나는 Fennovoima가, 다른 하나는 TVO가 건설할 것이다.",0
"아이패드에서 직접 입사지원도 할 수 있으며, 직급별로 어떤 이력서를 첨부하고 어떤 자기소개서가 가장 적합한지 선택할 수 있다.",2
Oriola-KD(오리온-KD)는 핀란드의 제약 그룹 오리온 오이(Oyj)의 자회사이다.,2
기타 북-라인 베스트팔렌 - 기준금리인 5년 고정금리 계약을 유로화로 발행할 예정이다.,2
"솔텍의 한누 아홀라 전무이사는 ""우리의 목표는 몇 년 안에 러시아에서의 매출액의 상당 부분을 줄이는 것""이라고 말했다.",2
아우토텍은 현재 에스티에네르기아와 아우토텍이 공동 개발한 에네피트 기술을 기반으로 에스토니아 에스티에네르기아에 새로운 오일셰일 가공공장을 납품하고 있다.,2
"PA , JPMorgan Chase and Co, (NYSE : JPM )와 Pohjoa Bank는 시니어 무담보 거래에 대한 공동 주간사입니다.",2
폴란드의 제약 시장은 최근 폴란드의 제약 시장에 대한 시장 분석을 발표했습니다.,2
필립스는 그 보고서에 대해 논평할 수 없었다.,2
포졸라와 협동조합은행들이 지점망을 계속 결합하고 있다.,2
포욜라가 발행 매니저 역할을 하며 채권은 나스닥 OMX 헬싱키에 상장될 예정이다.,2
폰세가 판매·유지관리 서비스 네트워크를 6개 지리적 영역으로 나눈다.,2
"POYRY PLCompany 2010년 12월 10일 오후 4시 10분 발표. 포이리 PLC의 스톡옵션 프로그램 2004에 따라 2010년 10월 27일 이후 63,792개의 신주가 스톡옵션 2004B와 함께 가입되었다.",2
"프라이스톡은 미드마켓 스왑+105bps 영역이며 선두는 바클레이스, BNPP, UBS, CBA이다.",2
"2010년 7월 6일 - 핀란드 투자 그룹 네오마르카 오이(Neomarkka Oyj)는 특수 셀룰로스 섬유 사업에 대한 투자 옵션에 대한 협상의 일환으로 쿠이투 핀란드(Kuitu Finland Ltd, NEMBV)의 이전 생산 시설을 인수할 것이라고 오늘 밝혔다.",2
Proline Plus는 0.1마이크로리터부터 10ml까지의 볼륨 범위에서 조정 가능한 싱글 및 멀티채널 모델과 고정 볼륨 싱글 채널 모델로 모두 사용할 수 있습니다.,2
프로탈릭스는 식물 세포로부터 유전적으로 조작된 단백질을 개발하고 있다.,2
R&D 대출.,2
방사능과 원자력 안전 문제에 대한 완전한 서비스 하우스 전문가이다.,2
라이시오는 주요 생산공장과 회사 본사가 있는 곳이다.,2
라팔라 VMC 코퍼레이션()은 핀란드에 본사를 둔 낚시 장비 및 액세서리 제조 및 유통 업체이다.,2
최근 회사는 2008년 말에 의뢰될 예정인 두 번째 동일한 공장을 같은 장소에 짓기로 결정했다.,2
도머스프린트의 CEO이자 회사의 나머지 소유주인 리스토 잘로는 인수 후에도 그의 자리를 유지할 것이다.,2
"Rockwell Collins는 비즈니스 항공기 운영자를 위한 비행 갑판, 객실 및 정보 관리 솔루션을 제공하는 업체입니다.",2
"사업 부문은 건설, 인프라 건설 및 기술 빌딩 서비스이다.",2
세계 최대 휴대폰 제조업체인 노키아가 미국 라스베이거스에서 열리는 소비자 가전(CES) 박람회를 통해 고급형의 얇은 접이식 전화기를 선보이고 있다고 21일(현지시간) 한 언론이 보도했다.,2
Sanoma Magazine International은 그들의 주식을 팔기 위해 약 15%를 보유한 다른 주주들을 초대할 것이다.,2
"SDM은 건설 분야의 고객들에게 일반 렌털 장비, 알루미늄 비계, 발전기, 호이스트 등을 제공한다.",2
핀란드에서의 운영을 합리화하기 위한 서비스 공급업체 이포레와 미국의 전자 시스템 및 서비스 공급업체 이포레(OMX 헬싱키: EFO1V)는 화요일 (2월 3일) 핀란드에서의 운영 효율화에 관한 법적 협상을 시작했다고 밝혔다.,0
이들 중 73명은 원더웨어 시스템 플랫폼과 같은 최신 ArchistrA 기술을 기반으로 한 제품에 대한 보다 광범위한 교육도 받고 있다.,2
동시에 Alma Media는 모바일 솔루션 개발에 중점을 두고 있는 Arena Partners의 자회사 Arena Interactive의 지분 35%를 매입했습니다.,2
이 합병 계획과 동시에 VTM-Rakennuskonevuokraamo Oy의 자회사인 Suomen Projektivuokraus Oy가 VTM-Rakennuskonevuokraamo Oy와 합병하는 또 다른 합병 계획이 서명되었다.,2
알려진 바로는 본인이 개인적으로 보유한 주식을 팔지 않았다.,2
일부 정리해고는 시간제 근로계약서를 활용해 시행된다.,2
상트페테르부르크(PRIME-TASS) &shy; 핀란드 타이어 생산업체인 노키안 타이어스가 2011년 러시아 레닌그라드 지역 브세볼로시스크에 타이어 공장을 증설하는 데 약 5000만 유로를 투자할 계획이라고 김 그란 사장이 목요일 밝혔다.,0
Stichting Pensioenfonds ABP : 주식자본과 의결권의 5.19%를 나타내는 4118122주.,2
"스톡홀름, 2011년 3월 3일 About Cybercom The Cybercom Group은 엔드 투 엔드 솔루션을 위한 글로벌 소싱을 제공하는 첨단 기술 컨설팅입니다.",2
"2007년 9월 30일 스웨덴의 AB 린덱스와 계약을 체결하였으며, 이에 따라 스톡만은 린덱스가 발행한 모든 주식에 대해 공개 입찰을 하게 되었다.",0
"Stora Enso는 해결책을 찾기 위해 노동 당국, 고용 및 경제 개발 센터, 정부 대표들과도 회의를 가졌다.",2
최대 제지업체인 스토라 엔소 오이(Stora Enso Oyj)는 지난 10월 공장 4곳을 폐쇄하겠다고 밝혔다.,1
선라이즈 리소스는 러시아 자회사를 통해 러시아 근해 개발 시장에서 운영되고 있으며 인력의 80%를 러시아에 보유하고 있다.,2
아스타나 정부는 스위스 은행 크레디트스위스가 기관차 제조공장의 투자자로 활동할 것이라고 밝혔다.,2
핀란드에 본사를 둔 니켈 채굴 회사인 탈비바라 마이닝은 2010년 6월 9일 금속 회수 공장에 두 번째 생산 라인을 설치했다.,2
탈비바라 광산 회사는 니켈과 아연에 초점을 맞추고 있는 국제적으로 중요한 기초 금속 생산 회사이다.,2
